ID,Behaviour_ID,Behaviour_Result,Behaviour_Start_Time
E0000607S,6070021,detwMxquIp,1/1/2012 0:00
E0000607S,6070022,ZyWXxewOEg,9/1/2012 22:10
E0000607S,6070023,zPiuOaoQSa,20/1/2012 3:26
E0000607S,6070024,tIAgimcXLa,20/1/2012 6:09
E0000607S,6070025,ZsLYPWOYPS,22/1/2012 12:18
X0000608R,6080011,GXQPiMvAok,1/1/2012 0:00
X0000608R,6080012,xIthHClgGS,1/1/2012 12:24
X0000608R,6080021, mmFvVicb ,1/1/2012 0:00
X0000608R,6080022,aOnirKh GD,1/1/2012 1:48
X0000608R,6080023,NFhASEBxGr,6/1/2012 4:32
X0000608R,6080024,ttHMinATTB,7/1/2012 5:11
X0000608R,6080031,oLbOiEmFZt,1/1/2012 0:00
X0000608R,6080032,UIPkuuwoVY,1/1/2012 19:21
X0000608R,6080041,GEDHcbBwom,1/1/2012 0:00
X0000608R,6080042,IyztFJBIDt,1/1/2012 20:24
X0000608R,6080043,gKalHOOfRy,2/1/2012 6:58
X0000608R,6080044,dlMmtVYbVM,3/1/2012 1:41
L0000609W,6090011,UFTY uyIZm,1/1/2012 0:00
L0000609W,6090012,CeoLAoSpSp,4/1/2012 10:21
L0000609W,6090013,cZpIEqjhyu,5/1/2012 9:40
L0000609W,6090014,XfHdAqHbCS,11/1/2012 19:46
L0000609W,6090021,DRrKdFjpNa,1/1/2012 0:00
L0000609W,6090022, oiJTGbL B,3/1/2012 17:48
L0000609W,6090023,nmQZABytwp,4/1/2012 11:53
L0000609W,6090024,qjClEgVITn,7/1/2012 5:00
L0000609W,6090025,NAjgakOEOH,10/1/2012 5:40
L0000609W,6090026,SHWTLYRTPF,12/1/2012 22:51
N0000610T,6100011,YoKFZsUImJ,1/1/2012 0:00
N0000610T,6100012,RXQtmneRkA,5/1/2012 21:12
N0000610T,6100013,XykJBCaKBh,9/1/2012 9:25
N0000610T,6100021,oWGqKbWmLs,1/1/2012 0:00
N0000610T,6100022,RqGcGPAltw,5/1/2012 17:34
N0000610T,6100023,mNjIXjrGrP,6/1/2012 7:40
E0000611B,6110011,nmlifXmMin,1/1/2012 0:00
E0000611B,6110012,stOVrAtUKG,1/1/2012 3:55
E0000611B,6110013,mlvnKQTksH,1/1/2012 5:09
E0000611B,6110014,rK OWzjgfq,1/1/2012 19:00
E0000611B,6110015,DXwlYUDmKR,1/1/2012 19:03
E0000611B,6110021,TizuPZmU B,1/1/2012 0:00
E0000611B,6110022,NyUEAhYKJN,5/1/2012 19:56
W0000612M,6120011,FHQacbKXvv,1/1/2012 0:00
W0000612M,6120012,leWw DVirT,1/1/2012 13:08
W0000612M,6120013,poakQFYwoc,8/1/2012 6:20
W0000612M,6120014,kJNaJOhias,11/1/2012 3:56
W0000612M,6120015,lbgmZhkSTt,19/1/2012 4:10
W0000612M,6120021,wAHrjmfHTo,1/1/2012 0:00
W0000612M,6120022,rGVShTXObk,4/1/2012 13:55
W0000612M,6120023,cVQZdmEtid,13/1/2012 20:04
W0000612M,6120024,pAOPiGd OT,14/1/2012 4:10
V0000613U,6130011,XBpwZNaqvb,1/1/2012 0:00
V0000613U,6130012,BPfgozWHas,1/1/2012 12:26
V0000613U,6130013,WsktKWaZnf,2/1/2012 0:12
V0000613U,6130014,lfJjLQiSDS,2/1/2012 3:10
Z0000614X,6140011,dNVGobnJlo,1/1/2012 0:00
Z0000614X,6140012,uN FwzQBvi,1/1/2012 23:22
Z0000614X,6140013,fnQwmdwmDW,9/1/2012 13:18
Z0000614X,6140014,OJOPcFWxxh,11/1/2012 19:41
Z0000614X,6140021,IJZxFyPgfy,1/1/2012 0:00
Z0000614X,6140022,DDBsACNJUa,26/1/2012 18:57
Z0000614X,6140031,VPjegmrRMZ,1/1/2012 0:00
Z0000614X,6140032,EvpKTwDbtn,1/1/2012 2:02
Z0000614X,6140033,RPtLgSThIp,5/1/2012 9:59
Z0000614X,6140034,hgGtYppK P,7/1/2012 3:40
I0000615F,6150011,bmkgapZhGS,1/1/2012 0:00
I0000615F,6150012,ZDCbPAyFIv,5/1/2012 8:50
I0000615F,6150013,ex GnsFONZ,5/1/2012 18:52
I0000615F,6150014,DFuxRzffgb,8/1/2012 16:00
I0000615F,6150021,sCug TrUTn,1/1/2012 0:00
I0000615F,6150022,hRZUXFgDYX,1/1/2012 10:12
I0000615F,6150023,CagvdoVggm,2/1/2012 1:32
I0000615F,6150024,FZB CXCkHC,2/1/2012 5:05
I0000615F,6150025,tmKdKeMmpB,3/1/2012 17:44
I0000615F,6150026,ylNqRewPBo,4/1/2012 2:28
I0000615F,6150031,rcdfxjxjHU,1/1/2012 0:00
I0000615F,6150032,xgvgDdyAUt,1/1/2012 1:45
I0000615F,6150033,QIzSqsJAnL,1/1/2012 4:00
I0000615F,6150034,BBxdszULgP,1/1/2012 5:28
I0000615F,6150035,YNvlYDXTmJ,1/1/2012 14:01
I0000615F,6150036,agmAHQNYNm,1/1/2012 17:08
I0000615F,6150037,aWLqDNrkeX,2/1/2012 0:02
I0000615F,6150041,IsnVcxhPbN,1/1/2012 0:00
I0000615F,6150042,NKhjPsYAJV,1/1/2012 11:26
I0000615F,6150043,SynFqTZHaF,1/1/2012 13:28
I0000615F,6150044,cfLWXePPeg,2/1/2012 20:26
I0000615F,6150051,CTdedKTaeb,1/1/2012 0:00
I0000615F,6150052,UyuQvPNbiN,20/1/2012 19:09
U0000616S,6160011,bPkMgyhT l,1/1/2012 0:00
U0000616S,6160012,DMpTbbtldo,5/1/2012 7:31
U0000616S,6160013,fAxhxjgeyI,6/1/2012 1:16
U0000616S,6160021,SMXkDHnsAV,1/1/2012 0:00
U0000616S,6160022,pbvxezgkkw,1/1/2012 3:30
U0000616S,6160023,uywEAjokYp,1/1/2012 7:53
U0000616S,6160024,uMiEWSxCQg,1/1/2012 16:27
U0000616S,6160025,mrprXgOSYq,2/1/2012 10:06
U0000616S,6160026,XdmDUGzlSH,2/1/2012 18:29
U0000616S,6160031,zsypLmmjgM,1/1/2012 0:00
U0000616S,6160032,c YEuCndql,31/1/2012 13:10
Q0000617T,6170011,SlHPZbFXaG,1/1/2012 0:00
Q0000617T,6170012,XEVTabqrJR,1/1/2012 7:51
Q0000617T,6170013,nZLdmgdEOr,2/1/2012 23:39
Q0000617T,6170014,KCUXMzjEdp,4/1/2012 10:42
Q0000617T,6170015,lO aKZnpUp,4/1/2012 13:51
Q0000617T,6170021,KRYSZInWlW,1/1/2012 0:00
Q0000617T,6170022,gpluiKIUqI,1/1/2012 12:56
Q0000617T,6170023,ercPxc WPd,3/1/2012 22:42
Q0000617T,6170024,ROZWHAaRFn,4/1/2012 17:48
O0000618R,6180011,dnHXheNmwC,1/1/2012 0:00
O0000618R,6180012,MjCqdyBnBc,3/1/2012 2:02
O0000618R,6180013,qnclperFo ,14/1/2012 23:15
O0000618R,6180014,twMoAWzlVl,22/1/2012 8:25
O0000618R,6180021,CLSTaySIrp,1/1/2012 0:00
O0000618R,6180022,rroYODbrtn,1/1/2012 4:31
O0000618R,6180023,qXJSTOAHjw,2/1/2012 15:21
O0000618R,6180024,cHb eQtduF,4/1/2012 2:07
O0000618R,6180025,jQYVroGgDy,4/1/2012 7:12
O0000618R,6180031,NapasqyPnv,1/1/2012 0:00
O0000618R,6180032,HmrvsSBN M,1/1/2012 13:12
O0000618R,6180041,UzcnoBJyqK,1/1/2012 0:00
O0000618R,6180042,OlLeazFrjl,1/1/2012 2:29
O0000618R,6180043,gtnE pYgTV,1/1/2012 23:00
O0000618R,6180044,YKgEINoBEX,2/1/2012 1:28
O0000618R,6180045,VgCNexCGwx,2/1/2012 2:15
A0000619E,6190011,jVwbezqkHp,1/1/2012 0:00
A0000619E,6190012,tdSCLEigbK,7/1/2012 17:01
A0000619E,6190021,xehyWftklD,1/1/2012 0:00
A0000619E,6190022,nGteVddFoO,1/1/2012 8:23
A0000619E,6190023,FpazEpIWxh,4/1/2012 23:12
A0000619E,6190024,TTqRkxFHRy,6/1/2012 20:06
A0000619E,6190025,FsMVMrtfKg,19/1/2012 9:57
D0000620D,6200011,tNrPiJRnwX,1/1/2012 0:00
D0000620D,6200012,lZtCNZQMWi,2/1/2012 18:34
D0000620D,6200013,fGikGZmvPa,3/1/2012 6:55
D0000620D,6200014,wpPnNpIyhh,3/1/2012 18:45
D0000620D,6200021,sgyyXSGGga,1/1/2012 0:00
D0000620D,6200022,BBRnGgKtdL,4/1/2012 19:04
D0000620D,6200031,kaC pePhVi,1/1/2012 0:00
D0000620D,6200032,RUAJcEdszK,1/1/2012 13:18
D0000620D,6200033,eFwyyLbSho,5/1/2012 7:25
D0000620D,6200034,TxltyHidHb,5/1/2012 23:31
C0000621R,6210011,pvjZXOdEVI,1/1/2012 0:00
C0000621R,6210012,IoGcNWEjYF,25/1/2012 13:24
C0000621R,6210013,sabbqnv oH,27/1/2012 11:57
P0000622T,6220011,eAZTNuZIIx,1/1/2012 0:00
P0000622T,6220012, bvaJLZmvM,3/1/2012 12:14
P0000622T,6220013,xTrPoloaFM,5/1/2012 20:01
P0000622T,6220014,bMOqRgNxjw,10/1/2012 10:41
C0000623F,6230011,L EFvJjTmr,1/1/2012 0:00
C0000623F,6230012,tHNSDLr BI,13/1/2012 12:23
C0000623F,6230013,vPQnTletHL,19/1/2012 20:12
C0000623F,6230014,qyDYzMNZSd,24/1/2012 12:48
C0000623F,6230015,dZSvQbpQnC,28/1/2012 12:17
C0000623F,6230021,BBpVFvoZYH,1/1/2012 0:00
C0000623F,6230022,YGDfbzhPkW,7/1/2012 2:28
Y0000624V,6240011,ynwltkuSsQ,1/1/2012 0:00
Y0000624V,6240012,AhvLhuskLD,2/1/2012 0:04
Y0000624V,6240013,pWAwzvjBSW,2/1/2012 5:16
Y0000624V,6240021,jRpvPfog a,1/1/2012 0:00
Y0000624V,6240022,IpIxeFpAoS,1/1/2012 0:17
Y0000624V,6240023,nPldHDalaB,9/1/2012 11:13
Y0000624V,6240031,CvzakcTyWV,1/1/2012 0:00
Y0000624V,6240032,ljmnjbAyXK,2/1/2012 14:58
Y0000624V,6240033,ldeJwNNyrQ,3/1/2012 8:19
Q0000625P,6250011,QzMzPRlsYF,1/1/2012 0:00
Q0000625P,6250012,UnnhyuBnlW,1/1/2012 13:41
Q0000625P,6250013,IF oToYPxV,2/1/2012 4:41
Q0000625P,6250014,EXKvFxZRiG,3/1/2012 22:19
Q0000625P,6250015,BqqexAHxwk,5/1/2012 4:11
Q0000625P,6250021,yP lCmeemf,1/1/2012 0:00
Q0000625P,6250022,CNLQnZpZFw,1/1/2012 3:09
Q0000625P,6250023,OnbIpaiqfn,1/1/2012 16:05
Q0000625P,6250024,LRHWeHLMwS,2/1/2012 18:12
Q0000625P,6250025,vOrTaLenFh,2/1/2012 20:12
Q0000625P,6250031,uLtiUrrmXl,1/1/2012 0:00
Q0000625P,6250032,QvyYhonXOs,1/1/2012 2:08
Q0000625P,6250033,aGCwxOkRgX,1/1/2012 17:38
Q0000625P,6250034,ekemHDnnSq,1/1/2012 23:01
Z0000626F,6260011,zcdraBd kX,1/1/2012 0:00
Z0000626F,6260012,bmBMLVfULG,1/1/2012 1:15
Z0000626F,6260013,iZvxphdfSi,1/1/2012 2:08
Z0000626F,6260014,zmAGquaikI,1/1/2012 2:12
F0000627E,6270011,UbLfqDxgWB,1/1/2012 0:00
F0000627E,6270012,zBSAirVasN,2/1/2012 7:24
F0000627E,6270013,RTfhaluZaX,4/1/2012 20:22
F0000627E,6270014,BoJOifMXQG,7/1/2012 5:34
F0000627E,6270015,XWLrzjLtTb,8/1/2012 22:34
F0000627E,6270021,EhUMuRViin,1/1/2012 0:00
F0000627E,6270022,ebGeYtBbKH,1/1/2012 13:55
F0000627E,6270023,ApvFsjdb A,1/1/2012 15:47
F0000628B,6280011,jRgZmopTe ,1/1/2012 0:00
F0000628B,6280012,PKRsjoWvix,1/1/2012 16:49
F0000628B,6280013,hWrfMANCvT,2/1/2012 2:52
F0000628B,6280014,KlkmfMjzvD,2/1/2012 9:54
F0000628B,6280015,KJJQDxHGbF,2/1/2012 14:08
F0000628B,6280021,nifAeRTuAt,1/1/2012 0:00
F0000628B,6280022,NajZQcEOrX,1/1/2012 19:30
F0000628B,6280023, dKGUaJjeD,2/1/2012 9:17
F0000628B,6280024,OCEdeIDCCe,13/1/2012 9:36
F0000628B,6280025,OwlKNmuZqu,21/1/2012 1:14
F0000628B,6280031,iypYKExxcw,1/1/2012 0:00
F0000628B,6280032,VTPYNzxRmc,3/1/2012 18:19
F0000628B,6280033,BSBK IwUvB,5/1/2012 15:24
F0000628B,6280034,wvvqGZzaqw,7/1/2012 21:18
E0000629X,6290011,PlLzmEKfpb,1/1/2012 0:00
E0000629X,6290012,xUPXFGlsGH,2/1/2012 12:57
E0000629X,6290013,WxLYFVfpaU,3/1/2012 11:28
E0000629X,6290014,eMFkRCyVDe,4/1/2012 23:14
E0000629X,6290021,pOQkcSMDgy,1/1/2012 0:00
E0000629X,6290022, nLOoXehRU,4/1/2012 5:21
E0000629X,6290031,wEFMmsCwVF,1/1/2012 0:00
E0000629X,6290032,OqlASsoUEL,9/1/2012 17:29
E0000629X,6290033,nzwPIntvEW,12/1/2012 17:23
E0000629X,6290041,iqulqKAUnk,1/1/2012 0:00
E0000629X,6290042,PNejcOiBV ,6/1/2012 22:04
E0000629X,6290043,rtfoRPTadE,7/1/2012 13:19
E0000629X,6290044,FYoysEmDZY,7/1/2012 16:19
U0000630E,6300011,FfGhPJtFZI,1/1/2012 0:00
U0000630E,6300012,yrzqODFRPI,5/1/2012 2:31
U0000630E,6300013,AwWzwybbKD,5/1/2012 20:23
U0000630E,6300021,rmDMcbcLbi,1/1/2012 0:00
U0000630E,6300022,LAKWxrblAG,1/1/2012 15:30
U0000630E,6300023,VYqNeASoqA,3/1/2012 0:06
U0000630E,6300024,tgBkvCsQoW,3/1/2012 10:17
U0000630E,6300025,PHpDTTmjat,5/1/2012 3:49
U0000630E,6300026,GyeRqlAF q,6/1/2012 9:15
G0000631P,6310011,AvyNWYxoPV,1/1/2012 0:00
G0000631P,6310012,uDfsWvFjTD,5/1/2012 4:24
G0000631P,6310013,YCAJjTnGhb,5/1/2012 15:22
G0000631P,6310014,mmVtJdtfvM,7/1/2012 22:12
G0000631P,6310021,Xu bDnAZTi,1/1/2012 0:00
G0000631P,6310022,OKRZDpoaQk,1/1/2012 17:08
G0000631P,6310023,bDDNJpM ie,3/1/2012 4:36
G0000631P,6310024,qCQHkyMTZq,3/1/2012 10:56
G0000631P,6310031,xkCWqejFUL,1/1/2012 0:00
G0000631P,6310032,lSlYnEyTzf,1/1/2012 3:09
G0000631P,6310033,wACTLDKSqf,5/1/2012 1:38
G0000631P,6310034,djlrG qsmB,6/1/2012 18:26
B0000632L,6320011,VNrhuZkQrh,1/1/2012 0:00
B0000632L,6320012,pKLaikDMkU,2/1/2012 6:09
B0000632L,6320013,lxNDPdgQMs,4/1/2012 7:58
B0000632L,6320021, JMyERhCvc,1/1/2012 0:00
B0000632L,6320022,RFsVi iDBu,1/1/2012 12:42
B0000632L,6320023,lYk LEymdO,2/1/2012 1:31
B0000632L,6320024,lgdMeaEIdw,2/1/2012 11:46
B0000632L,6320025,DsCfDNKMrt,2/1/2012 12:53
B0000632L,6320026,sLqWhPYWCs,3/1/2012 1:50
B0000632L,6320027,EGQbjXIqic,3/1/2012 6:01
B0000632L,6320028,DpLZVDUEFi,3/1/2012 13:03
B0000632L,6320031,NpUfyFWIEG,1/1/2012 0:00
B0000632L,6320032,gbPWhTXWXv,1/1/2012 18:49
B0000632L,6320033,FTPZzPWEWg,2/1/2012 19:01
B0000632L,6320034,DNCAvjEVPX,2/1/2012 21:35
B0000632L,6320035,PfbAkdAXIi,3/1/2012 17:56
B0000632L,6320036,NhkJuJXJYI,5/1/2012 2:36
B0000632L,6320037,DUufTftOaN,5/1/2012 7:42
C0000633Z,6330011,JpbbmiTrtY,1/1/2012 0:00
C0000633Z,6330012,AfbipHTik ,1/1/2012 4:21
C0000633Z,6330013,XtjwIjNpOC,2/1/2012 8:52
C0000633Z,6330021,lm vRrR pF,1/1/2012 0:00
C0000633Z,6330022,KbteguKWXY,1/1/2012 3:12
C0000633Z,6330023,mcUmnFYQkG,1/1/2012 11:56
C0000633Z,6330024,FrWDPsdeYU,1/1/2012 14:59
C0000633Z,6330025,EgHJarIFCP,1/1/2012 16:16
I0000634I,6340011,UdpIlqQiWb,1/1/2012 0:00
I0000634I,6340012,DnNrfGCMus,1/1/2012 0:45
I0000634I,6340013,zrrTtLTGqJ,1/1/2012 1:18
I0000634I,6340014,xzvlZlOpAu,1/1/2012 1:45
I0000634I,6340015,UwmfyetkkH,1/1/2012 2:45
I0000634I,6340016,kKFaobiHYl,1/1/2012 4:54
I0000634I,6340017,OzdKujVjmg,1/1/2012 5:13
I0000634I,6340021,eKUrMk Svc,1/1/2012 0:00
I0000634I,6340022,wNfHvRqQet,1/1/2012 0:20
I0000634I,6340023,jKyrQKjqOv,1/1/2012 6:21
I0000634I,6340024,poEAoGsinq,1/1/2012 8:03
I0000634I,6340025,szX zdLxYF,1/1/2012 8:41
I0000634I,6340031,SPVHjNCATI,1/1/2012 0:00
I0000634I,6340032,PzXKNzJTmc,1/1/2012 2:06
I0000634I,6340033,sdwSOIooqo,1/1/2012 20:29
I0000634I,6340041,zlRubXcjuR,1/1/2012 0:00
I0000634I,6340042,EYtksVJhgE,6/1/2012 3:26
I0000634I,6340043,xUnrCtuwyp,8/1/2012 14:37
I0000634I,6340044,aRSAufhohl,9/1/2012 15:03
I0000634I,6340051,KQZMGQSjvi,1/1/2012 0:00
I0000634I,6340052,bBGfAEkwY ,3/1/2012 11:08
I0000634I,6340061,SgVfkquIQZ,1/1/2012 0:00
I0000634I,6340062,LoUVtyRnHd,2/1/2012 17:54
I0000634I,6340071,drugtgoTow,1/1/2012 0:00
I0000634I,6340072,ETrvYheErH,8/1/2012 1:35
I0000634I,6340073,jJQbAEocaj,14/1/2012 6:06
I0000634I,6340074,kyfuAOYqoK,17/1/2012 1:33
I0000634I,6340075,lDhgeRGuhv,20/1/2012 0:48
I0000634I,6340081,hdDHutLjOe,1/1/2012 0:00
I0000634I,6340082,puLYtXYbwV,2/1/2012 9:08
I0000634I,6340083,zRczmInBMr,4/1/2012 21:08
I0000634I,6340084,FFgKeTCRfi,5/1/2012 15:04
I0000634I,6340085,kqOoxyVvLg,5/1/2012 18:12
I0000634I,6340086,QqxQpXiCKV,6/1/2012 4:22
Z0000635L,6350011,hTPntqZEze,1/1/2012 0:00
Z0000635L,6350012,IltHGWXlMz,2/1/2012 2:44
Z0000635L,6350013,mrmZrfxgAV,3/1/2012 9:20
Z0000635L,6350014,ADYrdZ yyV,3/1/2012 23:47
Z0000635L,6350015,qAIceJlAGm,8/1/2012 9:26
Z0000635L,6350021,pStgjEGxOm,1/1/2012 0:00
Z0000635L,6350022,ahTSLjw rz,1/1/2012 5:55
Z0000635L,6350023,ZAS JVEgBc,1/1/2012 7:45
Z0000635L,6350024,hQdWbBAqjQ,3/1/2012 6:08
Z0000635L,6350025,nDnucZRgxJ,8/1/2012 6:20
Z0000635L,6350031,hKWNHmQXqt,1/1/2012 0:00
Z0000635L,6350032,BjhRyhvWkv,2/1/2012 13:22
Z0000635L,6350041,EsWAPXaCxT,1/1/2012 0:00
Z0000635L,6350042,rkAcpRmtzI,1/1/2012 10:45
Z0000635L,6350043,uFyeQgDHKh,2/1/2012 1:25
Z0000635L,6350044,qdwThyKbHj,2/1/2012 4:03
Z0000635L,6350045,vlMNkpI Rm,2/1/2012 4:41
Z0000635L,6350046,VgQigjiefz,2/1/2012 12:16
K0000636B,6360011,JXUXBPwjWd,1/1/2012 0:00
K0000636B,6360012,BvlhSEGEZK,4/1/2012 0:30
K0000636B,6360021,WpMqwkp lE,1/1/2012 0:00
K0000636B,6360022,NIFLGyirlx,3/1/2012 2:36
K0000636B,6360023,ktXeYAJpMh,5/1/2012 23:49
K0000636B,6360024,WBPpMcFGaA,12/1/2012 9:34
K0000636B,6360025,BlRaFHoOvf,12/1/2012 14:57
X0000637N,6370011,gVckspWIZQ,1/1/2012 0:00
X0000637N,6370012,DApcEWFpah,1/1/2012 10:26
X0000637N,6370013,UeADFMtQIw,7/1/2012 8:36
X0000637N,6370021,EEIKyQSUzE,1/1/2012 0:00
X0000637N,6370022,oWAhkPnXsI,1/1/2012 19:51
X0000637N,6370023,bWlhnzPdaA,1/1/2012 21:56
X0000637N,6370024,JJRidaLoPR,2/1/2012 7:12
X0000637N,6370025,nvaGGbfiti,2/1/2012 8:17
X0000637N,6370026,nSJuDdAtya,2/1/2012 23:04
X0000637N,6370027,ilDvCZTx L,3/1/2012 2:39
H0000638Z,6380011,uNnkX vJZQ,1/1/2012 0:00
H0000638Z,6380012,QWNDEeP WX,1/1/2012 0:02
H0000638Z,6380013,YNHhZjNqfz,1/1/2012 0:42
H0000638Z,6380014,omNwjAAfHF,1/1/2012 1:34
H0000638Z,6380015,myuQlO Erv,1/1/2012 2:53
U0000639S,6390011,HjHiHxybSw,1/1/2012 0:00
U0000639S,6390012,jkvqMgfgzk,1/1/2012 5:32
U0000639S,6390013,IfbmkZLMOE,2/1/2012 10:21
U0000639S,6390014,Ptknvdymaf,2/1/2012 22:01
U0000639S,6390021,lBEORgzIyi,1/1/2012 0:00
U0000639S,6390022,IGeZLyf FX,1/1/2012 0:21
U0000639S,6390023,QltezwbiTv,1/1/2012 3:53
U0000639S,6390024,aCnLK eXUC,1/1/2012 16:24
U0000639S,6390025,gTULUqn rj,2/1/2012 1:50
J0000640O,6400011,XBxOS sBAp,1/1/2012 0:00
J0000640O,6400012,tvyQxgeOsh,1/1/2012 6:27
J0000640O,6400013,WycMxYlUPI,3/1/2012 9:23
J0000640O,6400014,tjPFWBpHAZ,5/1/2012 8:31
J0000640O,6400015,HGQsqQUXhn,5/1/2012 10:10
J0000640O,6400016,VBduLdmWIA,6/1/2012 1:41
S0000641Y,6410011,woOHskOrdC,1/1/2012 0:00
S0000641Y,6410012,CjTyqRV vb,1/1/2012 7:27
S0000641Y,6410013,SXOGTjybgi,1/1/2012 12:19
I0000642L,6420011,tCIgUBakJp,1/1/2012 0:00
I0000642L,6420012,PvNKflhjeB,1/1/2012 21:33
I0000642L,6420013,kEDsOdQeca,5/1/2012 11:29
I0000642L,6420021,MXGReQICgz,1/1/2012 0:00
I0000642L,6420022,UnQDbDhSuh,1/1/2012 10:39
I0000642L,6420023, JgILpqepv,1/1/2012 11:23
I0000642L,6420024,SPzjHZvQRh,1/1/2012 18:36
I0000642L,6420025,nGsdcyEDzm,2/1/2012 8:24
E0000643O,6430011,YUvn FVOoj,1/1/2012 0:00
E0000643O,6430012,ZmxeBcfhyA,1/1/2012 7:22
E0000643O,6430013,nWOxdJoXVF,3/1/2012 21:22
E0000643O,6430021,hlTfmJfhoy,1/1/2012 0:00
E0000643O,6430022,STplDWSNvR,1/1/2012 21:07
E0000643O,6430023,VFPdyHEyMF,4/1/2012 16:29
E0000643O,6430024,jdUFHeAeIm,10/1/2012 13:45
E0000643O,6430025,xjMDoIKWKg,10/1/2012 15:06
E0000643O,6430026,oWWrnyTWH ,12/1/2012 22:14
E0000643O,6430031,ZnInTkTmlH,1/1/2012 0:00
E0000643O,6430032,orjjOMGLbV,1/1/2012 11:10
E0000643O,6430033,CCxIeWpErr,1/1/2012 16:22
E0000643O,6430034,pJVlCUzebn,1/1/2012 20:16
E0000643O,6430035,wWIJeSpAQF,3/1/2012 2:31
E0000643O,6430041,FscLmDsVDR,1/1/2012 0:00
E0000643O,6430042,aYATyjgblL,1/1/2012 7:10
E0000643O,6430043,fQpLMdCEoO,1/1/2012 10:56
E0000643O,6430044,GNglpgLMLS,1/1/2012 18:25
E0000643O,6430045,ILjVOUSfNT,2/1/2012 7:25
E0000643O,6430051,yvpVLpCRQh,1/1/2012 0:00
E0000643O,6430052,WRFVndeiUG,1/1/2012 17:53
E0000643O,6430053,UbHAUoiMjC,2/1/2012 2:02
E0000643O,6430054,pid VmZXQU,2/1/2012 8:43
E0000643O,6430055,eVmVgeoCqa,3/1/2012 13:46
E0000643O,6430056,KcLOIGghFQ,3/1/2012 17:54
E0000643O,6430061,LCnAPjeKds,1/1/2012 0:00
E0000643O,6430062,VBEFuOLqri,2/1/2012 14:50
E0000643O,6430063,EvwVBjgirl,2/1/2012 15:56
E0000643O,6430064,SBiiPgxIEM,3/1/2012 15:13
E0000643O,6430065,dLqnXLZYav,6/1/2012 14:31
E0000643O,6430066,AnYLtIHGSS,7/1/2012 2:34
L0000644V,6440011,xBaUlwgoLa,1/1/2012 0:00
L0000644V,6440012,HNwqxUmIuW,1/1/2012 3:45
L0000644V,6440013,SgNsxhiJKm,1/1/2012 14:12
L0000644V,6440014,fRUoeRGLYB,2/1/2012 0:02
L0000644V,6440015,epYEgHlmTq,2/1/2012 0:45
L0000644V,6440016,wnndJlQoaE,4/1/2012 17:51
L0000644V,6440021,sT GerhRDZ,1/1/2012 0:00
L0000644V,6440022,QwgVoXBPQx,1/1/2012 18:17
L0000644V,6440023,MuUJKExFcB,6/1/2012 1:43
L0000644V,6440024,lTxYpmjlvB,24/1/2012 2:08
S0000645E,6450011,OWxFMcsABT,1/1/2012 0:00
S0000645E,6450012,Oh xEYVpUa,3/1/2012 5:20
S0000645E,6450013,VUCOYQNySn,7/1/2012 23:30
S0000645E,6450014,PDhYyOUVeF,12/1/2012 3:50
S0000645E,6450015,EapIPGcKfu,12/1/2012 4:08
S0000645E,6450021,BNMsf mXZW,1/1/2012 0:00
S0000645E,6450022,H imYCrLbh,2/1/2012 15:20
S0000645E,6450023,v pXUtimNf,6/1/2012 6:10
I0000646P,6460011,r eWGruzOP,1/1/2012 0:00
I0000646P,6460012,xKBGhwITDC,2/1/2012 9:51
I0000646P,6460013,KLJdvtxXpP,4/1/2012 1:48
I0000646P,6460014,icVCaXJrVS,4/1/2012 21:13
I0000646P,6460021,HRpMteqaLo,1/1/2012 0:00
I0000646P,6460022,hLowKpJoKV,3/1/2012 11:27
I0000646P,6460023,iunBcpitiJ,6/1/2012 3:42
E0000647G,6470011,LvZEZNGiLW,1/1/2012 0:00
E0000647G,6470012,BflKrKIKaq,3/1/2012 19:11
E0000647G,6470013,gMQqjgqbbF,5/1/2012 11:04
E0000647G,6470014,sCEChWAWGa,7/1/2012 20:00
E0000647G,6470015,FXawjnHSVK,8/1/2012 6:22
W0000648F,6480011,fTMVNwbDAA,1/1/2012 0:00
W0000648F,6480012,shazYAJjCF,6/1/2012 20:32
W0000648F,6480021,wSEfnpEiRY,1/1/2012 0:00
W0000648F,6480022,fksAjkveCd,6/1/2012 12:07
M0000649W,6490011,ytabKFaUyc,1/1/2012 0:00
M0000649W,6490012,AspdKQuvtk,7/1/2012 2:05
M0000649W,6490013,ASgTeVYNop,8/1/2012 21:00
M0000649W,6490014,CCaNuxFxTx,16/1/2012 0:14
M0000649W,6490021, MewtICkzD,1/1/2012 0:00
M0000649W,6490022, eltGVHIYD,1/1/2012 18:03
M0000649W,6490023,HSuEtJYWLx,1/1/2012 19:35
M0000649W,6490024,bTL QXJfJH,9/1/2012 15:26
X0000650F,6500011,rKnXLgKveK,1/1/2012 0:00
X0000650F,6500012,WWxfDBXljQ,4/1/2012 0:36
X0000650F,6500013,pFrUcocfsG,4/1/2012 4:57
Y0000651U,6510011,sdu Abzuhz,1/1/2012 0:00
Y0000651U,6510012,KjIRDzXhDB,1/1/2012 10:34
Y0000651U,6510013,BlPYzwMDZJ,2/1/2012 12:29
F0000652F,6520011,cBqSmKqiBB,1/1/2012 0:00
F0000652F,6520012,QqiNxYJWxD,2/1/2012 22:44
